word_id,sentence_id,sentence,context,word,label,special_tags,is_correct,corrected_label,corrected_special_tags,is_dirty,notes
24622,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .","birthday parties ngayon , wala",ngayon,FIL,,TRUE,,,,
24623,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .","parties ngayon , wala rin",",",SYM,,TRUE,,,,
24624,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .","ngayon , wala rin kaibahan",wala,FIL,,TRUE,,,,
24625,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",", wala rin kaibahan ang",rin,FIL,,TRUE,,,,
24626,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",wala rin kaibahan ang ginawa,kaibahan,FIL,,TRUE,,,,
24627,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",rin kaibahan ang ginawa ng,ang,FIL,,TRUE,,,,
24628,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",kaibahan ang ginawa ng mag-asawang,ginawa,FIL,,TRUE,,,,
24629,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ang ginawa ng mag-asawang Dingdong,ng,FIL,,TRUE,,,,
24630,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ginawa ng mag-asawang Dingdong Dantes,mag-asawang,FIL,,TRUE,,,,
24631,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",ng mag-asawang Dingdong Dantes at,Dingdong,UNK,NE,TRUE,,,,
24632,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",mag-asawang Dingdong Dantes at Marian,Dantes,UNK,NE,TRUE,,,,
24633,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Dingdong Dantes at Marian Rivera,at,FIL,,TRUE,,,,
24634,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Dantes at Marian Rivera para,Marian,UNK,NE,TRUE,,,,
24635,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",at Marian Rivera para sa,Rivera,UNK,NE,TRUE,,,,
24636,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Marian Rivera para sa kanilang,para,FIL,,TRUE,,,,
24637,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Rivera para sa kanilang napakagandang,sa,FIL,,TRUE,,,,
24638,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",para sa kanilang napakagandang unica,kanilang,FIL,,TRUE,,,,
24639,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",sa kanilang napakagandang unica hija,napakagandang,FIL,,TRUE,,,,
24640,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",kanilang napakagandang unica hija na,unica,FIL,,TRUE,,,,"commonly borrowed and used in Filipino, especially in phrases like “unica hija”."
24641,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",napakagandang unica hija na si,hija,FIL,,TRUE,,,,"commonly borrowed and used in Filipino, especially in phrases like “unica hija”."
24642,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",unica hija na si Zia,na,FIL,,TRUE,,,,
24643,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",hija na si Zia Dantes,si,FIL,,TRUE,,,,
24644,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",na si Zia Dantes .,Zia,UNK,NE,TRUE,,,,
24645,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",si Zia Dantes .,Dantes,UNK,NE,TRUE,,,,
24646,1532,"Katulad ng ibang pagdiriwang ng birthday parties ngayon , wala rin kaibahan ang ginawa ng mag-asawang Dingdong Dantes at Marian Rivera para sa kanilang napakagandang unica hija na si Zia Dantes .",Zia Dantes .,.,SYM,,TRUE,,,,
24647,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,Ano naman ang,Ano,FIL,,TRUE,,,,
24648,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,Ano naman ang mensahe,naman,FIL,,TRUE,,,,
24649,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,Ano naman ang mensahe niya,ang,FIL,,TRUE,,,,
24650,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,naman ang mensahe niya sa,mensahe,FIL,,TRUE,,,,
24651,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,ang mensahe niya sa mga,niya,FIL,,TRUE,,,,
24652,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,mensahe niya sa mga kapwa,sa,FIL,,TRUE,,,,
24653,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,niya sa mga kapwa guro,mga,FIL,,TRUE,,,,
24654,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,sa mga kapwa guro lalot,kapwa,FIL,,TRUE,,,,
24655,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,mga kapwa guro lalot unti-unti,guro,FIL,,TRUE,,,,
24656,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,kapwa guro lalot unti-unti na,lalot,FIL,,TRUE,,,,
24657,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,guro lalot unti-unti na ang,unti-unti,FIL,,TRUE,,,,
24658,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,lalot unti-unti na ang pagbabalik,na,FIL,,TRUE,,,,
24659,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,unti-unti na ang pagbabalik ng,ang,FIL,,TRUE,,,,
24660,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,na ang pagbabalik ng face-to-face,pagbabalik,FIL,,TRUE,,,,
24661,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,ang pagbabalik ng face-to-face classes,ng,FIL,,TRUE,,,,
24662,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,pagbabalik ng face-to-face classes ?,face-to-face,ENG,,TRUE,,,,
24663,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,ng face-to-face classes ?,classes,ENG,,TRUE,,,,
24664,1534,Ano naman ang mensahe niya sa mga kapwa guro lalot unti-unti na ang pagbabalik ng face-to-face classes ?,face-to-face classes ?,?,SYM,,TRUE,,,,
24665,1535,Tani magka drama na gid siya bah,Tani magka drama,Tani,FIL,,TRUE,,,,
24666,1535,Tani magka drama na gid siya bah,Tani magka drama na,magka,FIL,,TRUE,,,,
24667,1535,Tani magka drama na gid siya bah,Tani magka drama na gid,drama,ENG,,TRUE,,,,
24668,1535,Tani magka drama na gid siya bah,magka drama na gid siya,na,FIL,,TRUE,,,,
24669,1535,Tani magka drama na gid siya bah,drama na gid siya bah,gid,FIL,,TRUE,,,,
24670,1535,Tani magka drama na gid siya bah,na gid siya bah,siya,FIL,,TRUE,,,,
24671,1535,Tani magka drama na gid siya bah,gid siya bah,bah,UNK,EXPR,TRUE,,,,
24672,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,Ang buong team,Ang,FIL,,TRUE,,,,
24673,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,Ang buong team payaman,buong,FIL,,TRUE,,,,
24674,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,Ang buong team payaman ang,team,ENG,NE,TRUE,,,,
24675,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,buong team payaman ang naging,payaman,FIL,NE,TRUE,,,,
24676,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,team payaman ang naging Go,ang,FIL,,TRUE,,,,
24677,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,payaman ang naging Go To,naging,FIL,,TRUE,,,,
24678,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ang naging Go To videos,Go,ENG,,TRUE,,,,
24679,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,naging Go To videos ko,To,ENG,,TRUE,,,,
24680,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,Go To videos ko lalo,videos,ENG,,TRUE,,,,
24681,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,To videos ko lalo na,ko,FIL,,TRUE,,,,
24682,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,videos ko lalo na yung,lalo,FIL,,TRUE,,,,
24683,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ko lalo na yung kasagsagan,na,FIL,,TRUE,,,,
24684,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,lalo na yung kasagsagan ng,yung,FIL,,TRUE,,,,
24685,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,na yung kasagsagan ng pandemic,kasagsagan,FIL,,TRUE,,,,
24686,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,yung kasagsagan ng pandemic napanood,ng,FIL,,TRUE,,,,
24687,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,kasagsagan ng pandemic napanood ko,pandemic,ENG,,TRUE,,,,
24688,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ng pandemic napanood ko ata,napanood,FIL,,TRUE,,,,
24689,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,pandemic napanood ko ata lahat,ko,FIL,,TRUE,,,,
24690,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,napanood ko ata lahat ng,ata,FIL,,TRUE,,,,
24691,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ko ata lahat ng buong,lahat,FIL,,TRUE,,,,
24692,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ata lahat ng buong videos,ng,FIL,,TRUE,,,,
24693,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,lahat ng buong videos ni,buong,FIL,,TRUE,,,,
24694,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ng buong videos ni cong,videos,ENG,,TRUE,,,,
24695,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,buong videos ni cong .,ni,FIL,,TRUE,,,,
24696,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,videos ni cong .,cong,UNK,NE,TRUE,,,,
24697,1536,Ang buong team payaman ang naging Go To videos ko lalo na yung kasagsagan ng pandemic napanood ko ata lahat ng buong videos ni cong .,ni cong .,.,SYM,,TRUE,,,,
24698,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",Dagdag pa riyan,Dagdag,FIL,,TRUE,,,,
24699,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","Dagdag pa riyan ,",pa,FIL,,TRUE,,,,
24700,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","Dagdag pa riyan , naipapakita",riyan,FIL,,TRUE,,,,
24701,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","pa riyan , naipapakita nila",",",SYM,,TRUE,,,,
24702,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","riyan , naipapakita nila na",naipapakita,FIL,,TRUE,,,,
24703,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",", naipapakita nila na sa",nila,FIL,,TRUE,,,,
24704,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",naipapakita nila na sa kabila,na,FIL,,TRUE,,,,
24705,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",nila na sa kabila ng,sa,FIL,,TRUE,,,,
24706,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",na sa kabila ng mga,kabila,FIL,,TRUE,,,,
24707,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",sa kabila ng mga makailang,ng,FIL,,TRUE,,,,
24708,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",kabila ng mga makailang panggigipit,mga,FIL,,TRUE,,,,
24709,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",ng mga makailang panggigipit ng,makailang,FIL,,TRUE,,,,
24710,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",mga makailang panggigipit ng pamahalaan,panggigipit,FIL,,TRUE,,,,
24711,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","makailang panggigipit ng pamahalaan ,",ng,FIL,,TRUE,,,,
24712,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","panggigipit ng pamahalaan , hindi",pamahalaan,FIL,,TRUE,,,,
24713,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","ng pamahalaan , hindi sila",",",SYM,,TRUE,,,,
24714,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .","pamahalaan , hindi sila tumatalikod",hindi,FIL,,TRUE,,,,
24715,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",", hindi sila tumatalikod at",sila,FIL,,TRUE,,,,
24716,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",hindi sila tumatalikod at handang,tumatalikod,FIL,,TRUE,,,,
24717,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",sila tumatalikod at handang makipagtulungan,at,FIL,,TRUE,,,,
24718,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",tumatalikod at handang makipagtulungan .,handang,FIL,,TRUE,,,,
24719,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",at handang makipagtulungan .,makipagtulungan,FIL,,TRUE,,,,
24720,1537,"Dagdag pa riyan , naipapakita nila na sa kabila ng mga makailang panggigipit ng pamahalaan , hindi sila tumatalikod at handang makipagtulungan .",handang makipagtulungan .,.,SYM,,TRUE,,,,
24721,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,Pero ang tanung,Pero,FIL,,TRUE,,,,
24722,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,Pero ang tanung ikaw,ang,FIL,,TRUE,,,,
24723,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,Pero ang tanung ikaw diba,tanung,FIL,,TRUE,,,TRUE,should be tanong
24724,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,ang tanung ikaw diba may,ikaw,FIL,,TRUE,,,,
24725,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,tanung ikaw diba may mga,diba,FIL,,TRUE,,,,
24726,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,ikaw diba may mga pera,may,FIL,,TRUE,,,,
24727,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,diba may mga pera ka,mga,FIL,,TRUE,,,,
24728,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,may mga pera ka marame,pera,FIL,,TRUE,,,,
24729,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,mga pera ka marame at,ka,FIL,,TRUE,,,,
24730,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,pera ka marame at wag,marame,FIL,,TRUE,,,TRUE,
24731,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,ka marame at wag kang,at,FIL,,TRUE,,,,
24732,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,marame at wag kang magkakaila,wag,FIL,,TRUE,,,,
24733,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,at wag kang magkakaila .,kang,FIL,,TRUE,,,,
24734,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,wag kang magkakaila .,magkakaila,FIL,,TRUE,,,,
24735,1538,Pero ang tanung ikaw diba may mga pera ka marame at wag kang magkakaila .,kang magkakaila .,.,SYM,,TRUE,,,,
24736,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",shuta nga classmate,shuta,UNK,EXPR,TRUE,,,,not a normal filipino word
24737,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",shuta nga classmate ni,nga,FIL,,TRUE,,,,
24738,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer","shuta nga classmate ni ,",classmate,ENG,,TRUE,,,,
24739,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer","nga classmate ni , sya",ni,FIL,,TRUE,,,,
24740,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer","classmate ni , sya pa",",",SYM,,TRUE,,,,
24741,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer","ni , sya pa gaubra",sya,FIL,,TRUE,,,TRUE,should be siya
24742,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",", sya pa gaubra sang",pa,FIL,,TRUE,,,,
24743,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",sya pa gaubra sang formula,gaubra,FIL,,TRUE,,,,
24744,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",pa gaubra sang formula ya,sang,FIL,,TRUE,,,,
24745,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",gaubra sang formula ya tas,formula,ENG,,TRUE,,,,
24746,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",sang formula ya tas chakto,ya,FIL,,TRUE,,,,
24747,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",formula ya tas chakto man,tas,FIL,,TRUE,,,,
24748,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",ya tas chakto man ang,chakto,FIL,,TRUE,,,TRUE,"chakto” is not standard Ilonggo, but a common slang/pronunciation-based spelling"
24749,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",tas chakto man ang answer,man,FIL,,TRUE,,,,
24750,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",chakto man ang answer,ang,FIL,,TRUE,,,,
24751,1540,"shuta nga classmate ni , sya pa gaubra sang formula ya tas chakto man ang answer",man ang answer,answer,ENG,,TRUE,,,,
24752,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",Kung ang lahat,Kung,FIL,,TRUE,,,,
24753,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",Kung ang lahat ng,ang,FIL,,TRUE,,,,
24754,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",Kung ang lahat ng sinambit,lahat,FIL,,TRUE,,,,
24755,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",ang lahat ng sinambit ng,ng,FIL,,TRUE,,,,
24756,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",lahat ng sinambit ng Diyos,sinambit,FIL,,TRUE,,,,
24757,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",ng sinambit ng Diyos ay,ng,FIL,,TRUE,,,,
24758,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",sinambit ng Diyos ay naayon,Diyos,FIL,NE,TRUE,,,,
24759,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",ng Diyos ay naayon sa,ay,FIL,,TRUE,,,,
24760,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",Diyos ay naayon sa mga,naayon,FIL,,TRUE,,,,
24761,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",ay naayon sa mga pagkakaintindi,sa,FIL,,TRUE,,,,
24762,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",naayon sa mga pagkakaintindi ng,mga,FIL,,TRUE,,,,
24763,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",sa mga pagkakaintindi ng mga,pagkakaintindi,FIL,,TRUE,,,,
24764,1541,"Kung ang lahat ng sinambit ng Diyos ay naayon sa mga pagkakaintindi ng mga tao , kokondenahin ba nila ito ?",mga pagkakaintindi ng mga tao,ng,FIL,,TRUE,,,,
